flow_id,isup_session_id,sequence_id,message_type,isup_msg_type,stage,direction,msg_size,packet_length,iat,inter_arrival_time,cause_code,is_retransmission,attack_type
152,152,3,REL,REL,cleanup,1,216,216,0.31849445832901085,0.31849445832901085,3,0,normal
152,152,4,RLC,RLC,cleanup,1,193,193,0.3566573599377731,0.3566573599377731,0,0,normal
153,153,2,REL,REL,cleanup,1,98,98,0.18986494668289458,0.18986494668289458,0,0,missing_anm
153,153,3,RLC,RLC,cleanup,1,186,186,0.23216712634417444,0.23216712634417444,16,1,missing_anm
154,154,3,REL,REL,cleanup,1,150,150,0.12561783301732055,0.12561783301732055,24,0,normal
154,154,4,RLC,RLC,cleanup,1,122,122,0.24167530656873043,0.24167530656873043,0,0,normal
155,155,1,REL,REL,cleanup,1,137,137,0.02048220954821211,0.02048220954821211,24,0,fast_release
155,155,2,RLC,RLC,cleanup,1,175,175,0.044863578022705033,0.044863578022705033,24,0,fast_release
156,156,3,REL,REL,cleanup,1,149,149,0.21626893821883197,0.21626893821883197,12,1,normal
156,156,4,RLC,RLC,cleanup,1,123,123,0.2636218266005489,0.2636218266005489,10,0,normal
157,157,3,REL,REL,cleanup,1,181,181,0.13114475500556638,0.13114475500556638,15,1,normal
157,157,4,RLC,RLC,cleanup,1,133,133,0.42289204132588737,0.42289204132588737,13,0,normal
158,158,3,REL,REL,cleanup,1,112,112,0.12555953555430102,0.12555953555430102,31,0,normal
158,158,4,RLC,RLC,cleanup,1,163,163,0.18293757224553497,0.18293757224553497,30,0,normal
159,159,3,REL,REL,cleanup,1,148,148,0.2548661307896939,0.2548661307896939,15,1,normal
159,159,4,RLC,RLC,cleanup,1,139,139,0.27810769134669544,0.27810769134669544,4,1,normal
160,160,3,REL,REL,cleanup,1,218,218,0.04236865963047339,0.04236865963047339,16,0,normal
160,160,4,RLC,RLC,cleanup,1,212,212,0.0580119063105662,0.0580119063105662,18,1,normal
161,161,3,REL,REL,cleanup,1,141,141,0.2002350025973019,0.2002350025973019,9,1,normal
161,161,4,RLC,RLC,cleanup,1,150,150,0.22715916495959942,0.22715916495959942,11,0,normal
163,163,3,REL,REL,cleanup,1,147,147,0.28930849353451144,0.28930849353451144,14,1,normal
163,163,4,RLC,RLC,cleanup,1,194,194,0.29188347359494443,0.29188347359494443,29,1,normal
164,164,3,REL,REL,cleanup,1,219,219,0.05421023479998033,0.05421023479998033,17,0,normal
164,164,4,RLC,RLC,cleanup,1,171,171,0.06331899477474275,0.06331899477474275,10,1,normal
165,165,3,REL,REL,cleanup,1,188,188,0.11365077653240781,0.11365077653240781,6,1,normal
165,165,4,RLC,RLC,cleanup,1,178,178,0.12882667245832113,0.12882667245832113,31,1,normal
166,166,3,REL,REL,cleanup,1,175,175,0.05790220548805376,0.05790220548805376,24,1,normal
166,166,4,RLC,RLC,cleanup,1,175,175,0.13843927292353733,0.13843927292353733,20,1,normal
167,167,3,REL,REL,cleanup,1,126,126,0.11171284636635202,0.11171284636635202,3,0,normal
167,167,4,RLC,RLC,cleanup,1,187,187,0.16373141130828642,0.16373141130828642,27,0,normal
168,168,3,REL,REL,cleanup,1,116,116,0.1798711655939212,0.1798711655939212,15,1,normal
168,168,4,RLC,RLC,cleanup,1,140,140,0.21356529851016742,0.21356529851016742,20,0,normal
169,169,3,REL,REL,cleanup,1,185,185,0.08767464688495742,0.08767464688495742,9,1,normal
169,169,4,RLC,RLC,cleanup,1,164,164,0.09213031404623644,0.09213031404623644,30,0,normal
170,170,3,REL,REL,cleanup,1,187,187,0.12419687896181231,0.12419687896181231,23,1,normal
170,170,4,RLC,RLC,cleanup,1,111,111,0.14103465680248442,0.14103465680248442,9,0,normal
171,171,3,REL,REL,cleanup,1,217,217,0.13817497132693196,0.13817497132693196,28,1,normal
171,171,4,RLC,RLC,cleanup,1,158,158,0.1748594399543698,0.1748594399543698,23,1,normal
173,173,3,REL,REL,cleanup,1,110,110,0.09049579160613795,0.09049579160613795,21,0,normal
173,173,4,RLC,RLC,cleanup,1,134,134,0.12824033817044606,0.12824033817044606,7,1,normal
175,175,3,REL,REL,cleanup,1,213,213,0.28283642578264545,0.28283642578264545,9,0,normal
175,175,4,RLC,RLC,cleanup,1,117,117,0.3360678035820837,0.3360678035820837,17,1,normal
177,177,3,REL,REL,cleanup,1,161,161,0.0651710674110862,0.0651710674110862,6,1,normal
177,177,4,RLC,RLC,cleanup,1,204,204,0.08468804409854574,0.08468804409854574,21,1,normal
178,178,3,REL,REL,cleanup,1,136,136,0.3579631864912245,0.3579631864912245,1,0,normal
178,178,4,RLC,RLC,cleanup,1,197,197,0.43544836120376307,0.43544836120376307,29,0,normal
179,179,3,REL,REL,cleanup,1,131,131,0.25423937748133774,0.25423937748133774,17,1,normal
179,179,4,RLC,RLC,cleanup,1,197,197,0.275892975692252,0.275892975692252,28,0,normal
180,180,3,REL,REL,cleanup,1,163,163,0.14612694651951247,0.14612694651951247,2,1,normal
180,180,4,RLC,RLC,cleanup,1,173,173,0.1901324470156132,0.1901324470156132,26,1,normal
181,181,1,REL,REL,cleanup,1,184,184,0.040421967381787646,0.040421967381787646,17,1,fast_release
181,181,2,RLC,RLC,cleanup,1,149,149,0.05441151929031091,0.05441151929031091,8,1,fast_release
183,183,3,REL,REL,cleanup,1,166,166,0.17842825740515628,0.17842825740515628,26,0,normal
183,183,4,RLC,RLC,cleanup,1,101,101,0.20857701939838413,0.20857701939838413,16,1,normal
184,184,3,REL,REL,cleanup,1,207,207,0.06104170451339502,0.06104170451339502,15,0,normal
184,184,4,RLC,RLC,cleanup,1,127,127,0.06785767173361848,0.06785767173361848,1,0,normal
185,185,2,REL,REL,cleanup,1,147,147,0.2112535200038853,0.2112535200038853,15,0,missing_anm
185,185,3,RLC,RLC,cleanup,1,163,163,0.22286264858397076,0.22286264858397076,9,1,missing_anm
186,186,3,REL,REL,cleanup,1,102,102,0.11308296056059985,0.11308296056059985,6,0,normal
186,186,4,RLC,RLC,cleanup,1,116,116,0.15480382799051845,0.15480382799051845,24,0,normal
187,187,3,REL,REL,cleanup,1,200,200,0.05889808399584867,0.05889808399584867,15,1,normal
187,187,4,RLC,RLC,cleanup,1,161,161,0.08750558358252514,0.08750558358252514,26,1,normal
188,188,1,REL,REL,cleanup,1,134,134,0.02360250397753614,0.02360250397753614,28,0,fast_release
188,188,2,RLC,RLC,cleanup,1,130,130,0.041555560281724024,0.041555560281724024,24,0,fast_release
189,189,3,REL,REL,cleanup,1,167,167,0.16708634717030532,0.16708634717030532,12,1,normal
189,189,4,RLC,RLC,cleanup,1,101,101,0.21848972614674037,0.21848972614674037,23,1,normal
190,190,3,REL,REL,cleanup,1,184,184,0.09087507199561401,0.09087507199561401,20,1,normal
190,190,4,RLC,RLC,cleanup,1,205,205,0.1425008824547591,0.1425008824547591,4,0,normal
191,191,3,REL,REL,cleanup,1,137,137,0.14218045999529805,0.14218045999529805,19,0,normal
191,191,4,RLC,RLC,cleanup,1,147,147,0.16541635828952925,0.16541635828952925,18,0,normal
192,192,3,REL,REL,cleanup,1,144,144,0.2223501590760636,0.2223501590760636,16,1,normal
192,192,4,RLC,RLC,cleanup,1,204,204,0.25117149797622,0.25117149797622,19,1,normal
193,193,1,REL,REL,cleanup,1,139,139,0.007756430196590793,0.007756430196590793,15,0,fast_release
193,193,2,RLC,RLC,cleanup,1,154,154,0.018196928820136994,0.018196928820136994,31,0,fast_release
194,194,3,REL,REL,cleanup,1,108,108,0.11053900138292497,0.11053900138292497,14,1,normal
194,194,4,RLC,RLC,cleanup,1,181,181,0.18202729228163161,0.18202729228163161,10,0,normal
195,195,3,REL,REL,cleanup,1,207,207,0.27969213967229406,0.27969213967229406,22,0,normal
195,195,4,RLC,RLC,cleanup,1,205,205,0.332262275891529,0.332262275891529,28,0,normal
196,196,3,REL,REL,cleanup,1,178,178,0.042280949287274966,0.042280949287274966,30,0,normal
196,196,4,RLC,RLC,cleanup,1,104,104,0.08550018587841296,0.08550018587841296,24,1,normal
197,197,3,REL,REL,cleanup,1,157,157,0.16153621975703386,0.16153621975703386,1,1,normal
197,197,4,RLC,RLC,cleanup,1,122,122,0.1722630298027694,0.1722630298027694,29,1,normal
198,198,3,REL,REL,cleanup,1,179,179,0.2035841451898655,0.2035841451898655,5,0,normal
198,198,4,RLC,RLC,cleanup,1,177,177,0.30318911958707573,0.30318911958707573,10,0,normal
199,199,3,REL,REL,cleanup,1,177,177,0.09561634006543916,0.09561634006543916,15,0,normal
199,199,4,RLC,RLC,cleanup,1,172,172,0.12418782027659336,0.12418782027659336,20,0,normal
200,200,3,REL,REL,cleanup,1,130,130,0.1725641328237188,0.1725641328237188,16,0,normal
200,200,4,RLC,RLC,cleanup,1,135,135,0.2999718008376653,0.2999718008376653,30,0,normal
201,201,3,REL,REL,cleanup,1,128,128,0.1807242908288449,0.1807242908288449,6,1,normal
201,201,4,RLC,RLC,cleanup,1,145,145,0.20437339537859958,0.20437339537859958,9,1,normal
202,202,3,REL,REL,cleanup,1,197,197,0.19523057785241385,0.19523057785241385,16,0,normal
202,202,4,RLC,RLC,cleanup,1,109,109,0.28604279181458,0.28604279181458,6,1,normal
203,203,3,REL,REL,cleanup,1,125,125,0.25384093455915613,0.25384093455915613,11,0,normal
203,203,4,RLC,RLC,cleanup,1,196,196,0.2730278174471207,0.2730278174471207,31,0,normal
204,204,3,REL,REL,cleanup,1,182,182,0.2508950707925959,0.2508950707925959,15,1,normal
204,204,4,RLC,RLC,cleanup,1,156,156,0.26999866252810134,0.26999866252810134,4,1,normal
205,205,1,REL,REL,cleanup,1,158,158,0.058792288295159686,0.058792288295159686,20,0,fast_release
205,205,2,RLC,RLC,cleanup,1,166,166,0.09581135250157644,0.09581135250157644,7,1,fast_release
206,206,3,REL,REL,cleanup,1,122,122,0.12093720071896749,0.12093720071896749,0,0,normal
206,206,4,RLC,RLC,cleanup,1,143,143,0.1423889147985038,0.1423889147985038,15,1,normal
207,207,2,REL,REL,cleanup,1,163,163,0.11250188470130945,0.11250188470130945,25,1,missing_anm
207,207,3,RLC,RLC,cleanup,1,132,132,0.22422496136692038,0.22422496136692038,13,0,missing_anm
208,208,3,REL,REL,cleanup,1,145,145,0.11635278081776734,0.11635278081776734,18,0,normal
208,208,4,RLC,RLC,cleanup,1,146,146,0.14458873688011292,0.14458873688011292,29,0,normal
209,209,3,REL,REL,cleanup,1,185,185,0.09554345073231894,0.09554345073231894,19,1,normal
209,209,4,RLC,RLC,cleanup,1,124,124,0.16442457376257008,0.16442457376257008,22,1,normal
211,211,3,REL,REL,cleanup,1,190,190,0.07919939947486332,0.07919939947486332,7,1,normal
211,211,4,RLC,RLC,cleanup,1,139,139,0.08406237138541782,0.08406237138541782,13,0,normal
212,212,3,REL,REL,cleanup,1,165,165,0.05120403130654232,0.05120403130654232,18,0,normal
212,212,4,RLC,RLC,cleanup,1,189,189,0.058223453419646416,0.058223453419646416,29,0,normal
213,213,3,REL,REL,cleanup,1,127,127,0.07960281745114423,0.07960281745114423,4,0,normal
213,213,4,RLC,RLC,cleanup,1,138,138,0.17121414254163136,0.17121414254163136,24,0,normal
214,214,3,REL,REL,cleanup,1,152,152,0.21557324598386124,0.21557324598386124,24,1,normal
214,214,4,RLC,RLC,cleanup,1,102,102,0.24526430531301804,0.24526430531301804,30,0,normal
215,215,3,REL,REL,cleanup,1,185,185,0.1685498865660509,0.1685498865660509,15,1,normal
215,215,4,RLC,RLC,cleanup,1,102,102,0.17586745975366774,0.17586745975366774,18,1,normal
216,216,3,REL,REL,cleanup,1,187,187,0.27495160242290195,0.27495160242290195,19,1,normal
216,216,4,RLC,RLC,cleanup,1,178,178,0.2750555622186541,0.2750555622186541,31,0,normal
217,217,3,REL,REL,cleanup,1,149,149,0.2605651799874092,0.2605651799874092,4,1,normal
217,217,4,RLC,RLC,cleanup,1,202,202,0.268399826814276,0.268399826814276,1,0,normal
218,218,3,REL,REL,cleanup,1,109,109,0.08103633563606752,0.08103633563606752,20,1,normal
218,218,4,RLC,RLC,cleanup,1,204,204,0.16147404574855978,0.16147404574855978,9,0,normal
219,219,3,REL,REL,cleanup,1,109,109,0.11455800436880964,0.11455800436880964,3,1,normal
219,219,4,RLC,RLC,cleanup,1,203,203,0.13900188020951315,0.13900188020951315,7,1,normal
220,220,3,REL,REL,cleanup,1,163,163,0.14568391678327852,0.14568391678327852,17,1,normal
220,220,4,RLC,RLC,cleanup,1,214,214,0.1519053951945285,0.1519053951945285,24,0,normal
221,221,3,REL,REL,cleanup,1,129,129,0.1608021819341856,0.1608021819341856,23,0,normal
221,221,4,RLC,RLC,cleanup,1,104,104,0.18829791832576206,0.18829791832576206,20,1,normal
222,222,3,REL,REL,cleanup,1,125,125,0.0853576791593863,0.0853576791593863,7,0,normal
222,222,4,RLC,RLC,cleanup,1,219,219,0.0951555378976335,0.0951555378976335,19,0,normal
223,223,1,REL,REL,cleanup,1,188,188,0.15399661745302878,0.15399661745302878,24,1,fast_release
223,223,2,RLC,RLC,cleanup,1,116,116,0.2299645260274428,0.2299645260274428,14,1,fast_release
224,224,2,REL,REL,cleanup,1,95,95,0.14543558629518166,0.14543558629518166,1,1,missing_anm
224,224,3,RLC,RLC,cleanup,1,143,143,0.17945457407735402,0.17945457407735402,28,0,missing_anm
225,225,3,REL,REL,cleanup,1,143,143,0.11849556686217294,0.11849556686217294,23,0,normal
225,225,4,RLC,RLC,cleanup,1,220,220,0.16024224272337803,0.16024224272337803,12,0,normal
226,226,3,REL,REL,cleanup,1,125,125,0.1237676275040619,0.1237676275040619,16,1,normal
226,226,4,RLC,RLC,cleanup,1,120,120,0.21448061513933614,0.21448061513933614,25,0,normal
227,227,3,REL,REL,cleanup,1,177,177,0.10248584345022363,0.10248584345022363,17,1,normal
227,227,4,RLC,RLC,cleanup,1,198,198,0.1636693333945888,0.1636693333945888,14,1,normal
228,228,1,REL,REL,cleanup,1,182,182,0.06315600076507229,0.06315600076507229,30,0,fast_release
228,228,2,RLC,RLC,cleanup,1,115,115,0.07728357238785205,0.07728357238785205,12,0,fast_release
229,229,3,REL,REL,cleanup,1,220,220,0.14324400468516477,0.14324400468516477,28,0,normal
229,229,4,RLC,RLC,cleanup,1,133,133,0.15660276249840857,0.15660276249840857,21,1,normal
230,230,3,REL,REL,cleanup,1,109,109,0.10045014250629786,0.10045014250629786,16,0,normal
230,230,4,RLC,RLC,cleanup,1,175,175,0.10576918887062263,0.10576918887062263,13,1,normal
231,231,3,REL,REL,cleanup,1,134,134,0.21964865913327214,0.21964865913327214,18,0,normal
231,231,4,RLC,RLC,cleanup,1,193,193,0.22079865033922083,0.22079865033922083,13,0,normal
232,232,1,REL,REL,cleanup,1,169,169,0.076635470378911,0.076635470378911,27,0,fast_release
232,232,2,RLC,RLC,cleanup,1,135,135,0.09116808493405688,0.09116808493405688,11,1,fast_release
233,233,3,REL,REL,cleanup,1,124,124,0.1369862008271172,0.1369862008271172,16,0,normal
233,233,4,RLC,RLC,cleanup,1,127,127,0.16289501258023498,0.16289501258023498,15,1,normal
234,234,3,REL,REL,cleanup,1,214,214,0.4083794600642848,0.4083794600642848,19,1,normal
234,234,4,RLC,RLC,cleanup,1,220,220,0.48035517237353087,0.48035517237353087,10,0,normal
236,236,3,REL,REL,cleanup,1,158,158,0.06419494622255753,0.06419494622255753,25,1,normal
236,236,4,RLC,RLC,cleanup,1,151,151,0.17048085837920715,0.17048085837920715,14,1,normal
237,237,3,REL,REL,cleanup,1,202,202,0.12023649112134041,0.12023649112134041,20,1,normal
237,237,4,RLC,RLC,cleanup,1,133,133,0.14994601530694807,0.14994601530694807,24,1,normal
238,238,3,REL,REL,cleanup,1,119,119,0.1305261614145899,0.1305261614145899,10,1,normal
238,238,4,RLC,RLC,cleanup,1,104,104,0.265536742469404,0.265536742469404,20,1,normal
239,239,3,REL,REL,cleanup,1,144,144,0.2264146634197382,0.2264146634197382,3,0,normal
239,239,4,RLC,RLC,cleanup,1,213,213,0.22919916796556905,0.22919916796556905,3,0,normal
240,240,3,REL,REL,cleanup,1,189,189,0.2799960803396082,0.2799960803396082,2,0,normal
240,240,4,RLC,RLC,cleanup,1,201,201,0.28862871421467495,0.28862871421467495,20,1,normal
242,242,3,REL,REL,cleanup,1,127,127,0.1391497410342671,0.1391497410342671,6,1,normal
242,242,4,RLC,RLC,cleanup,1,123,123,0.16792906916710038,0.16792906916710038,20,0,normal
243,243,3,REL,REL,cleanup,1,143,143,0.10749997330267186,0.10749997330267186,17,0,normal
243,243,4,RLC,RLC,cleanup,1,173,173,0.15507037675077806,0.15507037675077806,21,1,normal
244,244,3,REL,REL,cleanup,1,161,161,0.05404127349899662,0.05404127349899662,8,0,normal
244,244,4,RLC,RLC,cleanup,1,211,211,0.08715274725064162,0.08715274725064162,27,1,normal
245,245,3,REL,REL,cleanup,1,188,188,0.06839362825760936,0.06839362825760936,5,1,normal
245,245,4,RLC,RLC,cleanup,1,157,157,0.1009099187618091,0.1009099187618091,0,0,normal
246,246,3,REL,REL,cleanup,1,167,167,0.20566240737756494,0.20566240737756494,23,1,normal
246,246,4,RLC,RLC,cleanup,1,125,125,0.22226553885113687,0.22226553885113687,28,0,normal
247,247,3,REL,REL,cleanup,1,161,161,0.07350420250259643,0.07350420250259643,24,1,normal
247,247,4,RLC,RLC,cleanup,1,139,139,0.07550156805980673,0.07550156805980673,9,0,normal
248,248,3,REL,REL,cleanup,1,147,147,0.06836765693809257,0.06836765693809257,26,1,normal
248,248,4,RLC,RLC,cleanup,1,185,185,0.1090237710500541,0.1090237710500541,11,0,normal
249,249,3,REL,REL,cleanup,1,178,178,0.16463006421806164,0.16463006421806164,31,0,normal
249,249,4,RLC,RLC,cleanup,1,184,184,0.19781315281976752,0.19781315281976752,2,0,normal
250,250,3,REL,REL,cleanup,1,196,196,0.07026688769068874,0.07026688769068874,31,1,normal
250,250,4,RLC,RLC,cleanup,1,138,138,0.12011692877326882,0.12011692877326882,16,1,normal
251,251,3,REL,REL,cleanup,1,128,128,0.27844290909868086,0.27844290909868086,3,0,normal
251,251,4,RLC,RLC,cleanup,1,169,169,0.3098775375257971,0.3098775375257971,10,0,normal
252,252,3,REL,REL,cleanup,1,202,202,0.046337543950028086,0.046337543950028086,25,1,normal
252,252,4,RLC,RLC,cleanup,1,116,116,0.05226896620374897,0.05226896620374897,20,1,normal
253,253,3,REL,REL,cleanup,1,145,145,0.24640989015805959,0.24640989015805959,13,0,normal
253,253,4,RLC,RLC,cleanup,1,180,180,0.3144645644308365,0.3144645644308365,4,0,normal
254,254,3,REL,REL,cleanup,1,104,104,0.15477105421721624,0.15477105421721624,4,0,normal
254,254,4,RLC,RLC,cleanup,1,210,210,0.17578452929252147,0.17578452929252147,21,0,normal
255,255,3,REL,REL,cleanup,1,191,191,0.1293732009191231,0.1293732009191231,11,0,normal
255,255,4,RLC,RLC,cleanup,1,176,176,0.16080583291270675,0.16080583291270675,0,0,normal
256,256,3,REL,REL,cleanup,1,180,180,0.15108110359009097,0.15108110359009097,11,1,normal
256,256,4,RLC,RLC,cleanup,1,106,106,0.16319240606936866,0.16319240606936866,13,1,normal
257,257,1,REL,REL,cleanup,1,123,123,0.022769929885543334,0.022769929885543334,17,0,fast_release
257,257,2,RLC,RLC,cleanup,1,90,90,0.05612151620063983,0.05612151620063983,13,0,fast_release
258,258,3,REL,REL,cleanup,1,137,137,0.2022023948001327,0.2022023948001327,3,1,normal
258,258,4,RLC,RLC,cleanup,1,184,184,0.2211698403185157,0.2211698403185157,31,1,normal
259,259,3,REL,REL,cleanup,1,151,151,0.23065917412590786,0.23065917412590786,20,0,normal
259,259,4,RLC,RLC,cleanup,1,143,143,0.23762955105482317,0.23762955105482317,2,1,normal
260,260,3,REL,REL,cleanup,1,117,117,0.1905957000565168,0.1905957000565168,24,1,normal
260,260,4,RLC,RLC,cleanup,1,188,188,0.31141857883722723,0.31141857883722723,30,1,normal
261,261,1,REL,REL,cleanup,1,178,178,0.1077399777478939,0.1077399777478939,31,1,fast_release
261,261,2,RLC,RLC,cleanup,1,129,129,0.1315469457627061,0.1315469457627061,15,0,fast_release
262,262,3,REL,REL,cleanup,1,137,137,0.21010601109386606,0.21010601109386606,8,0,normal
262,262,4,RLC,RLC,cleanup,1,151,151,0.21588371959134608,0.21588371959134608,26,0,normal
263,263,2,REL,REL,cleanup,1,117,117,0.127448837313172,0.127448837313172,31,0,missing_anm
263,263,3,RLC,RLC,cleanup,1,150,150,0.20566962121087304,0.20566962121087304,12,0,missing_anm
264,264,3,REL,REL,cleanup,1,128,128,0.06692350009972575,0.06692350009972575,5,0,normal
264,264,4,RLC,RLC,cleanup,1,173,173,0.1573786828350316,0.1573786828350316,30,1,normal
265,265,2,REL,REL,cleanup,1,127,127,0.3219955201423054,0.3219955201423054,12,0,missing_anm
265,265,3,RLC,RLC,cleanup,1,176,176,0.3519415432596119,0.3519415432596119,7,0,missing_anm
266,266,3,REL,REL,cleanup,1,155,155,0.10228665205293008,0.10228665205293008,23,0,normal
266,266,4,RLC,RLC,cleanup,1,121,121,0.11176596205871052,0.11176596205871052,14,1,normal
267,267,3,REL,REL,cleanup,1,167,167,0.09026898787222737,0.09026898787222737,7,1,normal
267,267,4,RLC,RLC,cleanup,1,190,190,0.11286256093572153,0.11286256093572153,20,0,normal
268,268,3,REL,REL,cleanup,1,113,113,0.11497696565995967,0.11497696565995967,25,0,normal
268,268,4,RLC,RLC,cleanup,1,111,111,0.12808001175492445,0.12808001175492445,6,1,normal
269,269,3,REL,REL,cleanup,1,158,158,0.06807412498452226,0.06807412498452226,12,0,normal
269,269,4,RLC,RLC,cleanup,1,142,142,0.22603535250519868,0.22603535250519868,10,1,normal
270,270,3,REL,REL,cleanup,1,146,146,0.1368019550567056,0.1368019550567056,15,0,normal
270,270,4,RLC,RLC,cleanup,1,184,184,0.2913422781197047,0.2913422781197047,8,0,normal
271,271,2,REL,REL,cleanup,1,158,158,0.16319723739766617,0.16319723739766617,5,1,missing_anm
271,271,3,RLC,RLC,cleanup,1,164,164,0.20882139170966169,0.20882139170966169,21,1,missing_anm
272,272,3,REL,REL,cleanup,1,189,189,0.23503799244708096,0.23503799244708096,13,0,normal
272,272,4,RLC,RLC,cleanup,1,217,217,0.24126987309361106,0.24126987309361106,14,1,normal
273,273,1,REL,REL,cleanup,1,106,106,0.020091566916135055,0.020091566916135055,11,1,fast_release
273,273,2,RLC,RLC,cleanup,1,100,100,0.1190255503179016,0.1190255503179016,7,0,fast_release
274,274,3,REL,REL,cleanup,1,175,175,0.07040706289944773,0.07040706289944773,30,1,normal
274,274,4,RLC,RLC,cleanup,1,129,129,0.08921655313680979,0.08921655313680979,4,0,normal
275,275,2,REL,REL,cleanup,1,159,159,0.08549126780714252,0.08549126780714252,14,0,missing_anm
275,275,3,RLC,RLC,cleanup,1,119,119,0.11680264966393258,0.11680264966393258,25,0,missing_anm
277,277,3,REL,REL,cleanup,1,207,207,0.15365837825010728,0.15365837825010728,14,0,normal
277,277,4,RLC,RLC,cleanup,1,161,161,0.22005046390215913,0.22005046390215913,6,1,normal
278,278,3,REL,REL,cleanup,1,216,216,0.13983649104275608,0.13983649104275608,2,0,normal
278,278,4,RLC,RLC,cleanup,1,102,102,0.14935750744623696,0.14935750744623696,4,1,normal
279,279,3,REL,REL,cleanup,1,152,152,0.06415611765258744,0.06415611765258744,2,1,normal
279,279,4,RLC,RLC,cleanup,1,148,148,0.14429298689011416,0.14429298689011416,9,1,normal
280,280,3,REL,REL,cleanup,1,182,182,0.04209503012830261,0.04209503012830261,18,1,normal
280,280,4,RLC,RLC,cleanup,1,189,189,0.055134020021996785,0.055134020021996785,30,0,normal
281,281,3,REL,REL,cleanup,1,172,172,0.09892296360773135,0.09892296360773135,7,0,normal
281,281,4,RLC,RLC,cleanup,1,115,115,0.10110326293958696,0.10110326293958696,18,0,normal
282,282,3,REL,REL,cleanup,1,131,131,0.08570712506245667,0.08570712506245667,4,1,normal
282,282,4,RLC,RLC,cleanup,1,210,210,0.1454719376474207,0.1454719376474207,2,0,normal
283,283,3,REL,REL,cleanup,1,182,182,0.14576829184786821,0.14576829184786821,28,1,normal
283,283,4,RLC,RLC,cleanup,1,170,170,0.1532322017627878,0.1532322017627878,9,1,normal
284,284,2,REL,REL,cleanup,1,141,141,0.11682699072795195,0.11682699072795195,11,1,missing_anm
284,284,3,RLC,RLC,cleanup,1,103,103,0.14531900661440797,0.14531900661440797,23,1,missing_anm
285,285,3,REL,REL,cleanup,1,109,109,0.17408652186655496,0.17408652186655496,30,1,normal
285,285,4,RLC,RLC,cleanup,1,172,172,0.17510344832903385,0.17510344832903385,12,1,normal
286,286,3,REL,REL,cleanup,1,139,139,0.1639682765835083,0.1639682765835083,25,1,normal
286,286,4,RLC,RLC,cleanup,1,160,160,0.16651899054436106,0.16651899054436106,19,1,normal
287,287,3,REL,REL,cleanup,1,162,162,0.2175729944259527,0.2175729944259527,30,0,normal
287,287,4,RLC,RLC,cleanup,1,156,156,0.30015085482826287,0.30015085482826287,10,1,normal
288,288,3,REL,REL,cleanup,1,218,218,0.3287732418354286,0.3287732418354286,8,1,normal
288,288,4,RLC,RLC,cleanup,1,163,163,0.3331226488713799,0.3331226488713799,20,1,normal
289,289,3,REL,REL,cleanup,1,212,212,0.22405633743772896,0.22405633743772896,26,0,normal
289,289,4,RLC,RLC,cleanup,1,216,216,0.2261056886790272,0.2261056886790272,21,1,normal
290,290,3,REL,REL,cleanup,1,124,124,0.16267086862160252,0.16267086862160252,13,1,normal
290,290,4,RLC,RLC,cleanup,1,165,165,0.16275310226076087,0.16275310226076087,26,1,normal
291,291,3,REL,REL,cleanup,1,122,122,0.14053635449510327,0.14053635449510327,1,1,normal
291,291,4,RLC,RLC,cleanup,1,126,126,0.1852111424965075,0.1852111424965075,20,1,normal
292,292,3,REL,REL,cleanup,1,147,147,0.23463771798276728,0.23463771798276728,0,1,normal
292,292,4,RLC,RLC,cleanup,1,128,128,0.3582067076222598,0.3582067076222598,1,1,normal
293,293,3,REL,REL,cleanup,1,181,181,0.0565491384663645,0.0565491384663645,28,0,normal
293,293,4,RLC,RLC,cleanup,1,145,145,0.05901499441473584,0.05901499441473584,2,1,normal
294,294,1,REL,REL,cleanup,1,114,114,0.037346096546127486,0.037346096546127486,12,1,fast_release
294,294,2,RLC,RLC,cleanup,1,114,114,0.11428942789524293,0.11428942789524293,19,1,fast_release
295,295,3,REL,REL,cleanup,1,139,139,0.06742383854158648,0.06742383854158648,7,0,normal
295,295,4,RLC,RLC,cleanup,1,137,137,0.1318151040683731,0.1318151040683731,15,0,normal
296,296,1,REL,REL,cleanup,1,186,186,0.04471869922344304,0.04471869922344304,14,1,fast_release
296,296,2,RLC,RLC,cleanup,1,156,156,0.10054541099997333,0.10054541099997333,23,0,fast_release
297,297,3,REL,REL,cleanup,1,214,214,0.20599517978750148,0.20599517978750148,31,1,normal
297,297,4,RLC,RLC,cleanup,1,109,109,0.24851165679727283,0.24851165679727283,16,0,normal
298,298,3,REL,REL,cleanup,1,105,105,0.17174292122032897,0.17174292122032897,25,1,normal
298,298,4,RLC,RLC,cleanup,1,159,159,0.17650448757484663,0.17650448757484663,17,0,normal
299,299,3,REL,REL,cleanup,1,196,196,0.23547553979980052,0.23547553979980052,10,0,normal
299,299,4,RLC,RLC,cleanup,1,112,112,0.2385581567210214,0.2385581567210214,8,0,normal
300,300,3,REL,REL,cleanup,1,195,195,0.14949253311856842,0.14949253311856842,28,0,normal
300,300,4,RLC,RLC,cleanup,1,205,205,0.1527259786111501,0.1527259786111501,28,0,normal
301,301,3,REL,REL,cleanup,1,210,210,0.1552052352570534,0.1552052352570534,22,1,normal
301,301,4,RLC,RLC,cleanup,1,128,128,0.16150098259745224,0.16150098259745224,20,0,normal
