flow_id,isup_session_id,sequence_id,message_type,isup_msg_type,stage,direction,msg_size,packet_length,iat,inter_arrival_time,cause_code,is_retransmission,attack_type
377,377,2,ANM,ANM,active,0,116,116,0.3677641651902587,0.3677641651902587,20,1,normal
378,378,2,ANM,ANM,active,0,135,135,0.22591142266517186,0.22591142266517186,7,1,normal
379,379,2,ANM,ANM,active,0,103,103,0.08138658897271613,0.08138658897271613,19,0,normal
380,380,2,ANM,ANM,active,0,140,140,0.03814986942081004,0.03814986942081004,6,1,normal
381,381,2,ANM,ANM,active,0,197,197,0.1271576893191554,0.1271576893191554,13,1,normal
382,382,2,ANM,ANM,active,0,131,131,0.2572942393970693,0.2572942393970693,19,0,normal
384,384,2,ANM,ANM,active,0,156,156,0.18221061378766845,0.18221061378766845,29,1,normal
385,385,2,ANM,ANM,active,0,116,116,0.14103414817643106,0.14103414817643106,5,0,normal
386,386,2,ANM,ANM,active,0,161,161,0.10139627919420358,0.10139627919420358,7,0,normal
387,387,2,ANM,ANM,active,0,152,152,0.15159373692483522,0.15159373692483522,19,0,normal
389,389,2,ANM,ANM,active,0,151,151,0.26980659216105507,0.26980659216105507,12,0,normal
390,390,2,ANM,ANM,active,0,211,211,0.12396243480061078,0.12396243480061078,4,1,normal
391,391,2,ANM,ANM,active,0,219,219,0.14134431640604037,0.14134431640604037,12,1,normal
392,392,2,ANM,ANM,active,0,202,202,0.11499395073361977,0.11499395073361977,19,0,normal
393,393,2,ANM,ANM,active,0,151,151,0.05618939413384909,0.05618939413384909,15,1,normal
394,394,2,ANM,ANM,active,0,165,165,0.24833928884647755,0.24833928884647755,18,1,normal
395,395,2,ANM,ANM,active,0,106,106,0.21201693703416502,0.21201693703416502,26,0,normal
397,397,2,ANM,ANM,active,0,202,202,0.11278056785375869,0.11278056785375869,2,1,normal
398,398,2,ANM,ANM,active,0,182,182,0.025931491721669767,0.025931491721669767,4,1,normal
399,399,2,ANM,ANM,active,0,177,177,0.06574641328448434,0.06574641328448434,24,0,normal
400,400,2,ANM,ANM,active,0,130,130,0.043725195072743625,0.043725195072743625,11,1,normal
401,401,2,ANM,ANM,active,0,126,126,0.17605845647149448,0.17605845647149448,1,0,normal
402,402,2,ANM,ANM,active,0,123,123,0.062476411537856574,0.062476411537856574,30,1,normal
404,404,2,ANM,ANM,active,0,194,194,0.0592488081389515,0.0592488081389515,0,1,normal
405,405,2,ANM,ANM,active,0,134,134,0.026829322867984028,0.026829322867984028,30,1,normal
407,407,2,ANM,ANM,active,0,210,210,0.15953266512440128,0.15953266512440128,13,0,normal
408,408,2,ANM,ANM,active,0,200,200,0.06987740796822536,0.06987740796822536,12,0,normal
