flow_id,isup_session_id,sequence_id,message_type,isup_msg_type,stage,direction,msg_size,packet_length,iat,inter_arrival_time,cause_code,is_retransmission,attack_type
128,128,0,IAM,IAM,setup,0,112,112,0.0,0.0,22,1,normal
128,128,1,ACM,ACM,setup,0,118,118,0.02012673180434941,0.02012673180434941,24,0,normal
129,129,0,IAM,IAM,setup,0,132,132,0.0,0.0,12,0,normal
129,129,1,ACM,ACM,setup,0,112,112,0.06285644018587053,0.06285644018587053,28,1,normal
130,130,0,IAM,IAM,setup,0,178,178,0.0,0.0,10,0,normal
130,130,1,ACM,ACM,setup,0,111,111,0.08782036858406043,0.08782036858406043,16,1,normal
131,131,0,IAM,IAM,setup,0,173,173,0.0,0.0,24,0,normal
131,131,1,ACM,ACM,setup,0,146,146,0.05556701177087743,0.05556701177087743,29,1,normal
132,132,0,IAM,IAM,setup,0,196,196,0.0,0.0,23,1,normal
132,132,1,ACM,ACM,setup,0,212,212,0.11375099146614034,0.11375099146614034,11,1,normal
133,133,0,IAM,IAM,setup,0,115,115,0.0,0.0,4,1,normal
133,133,1,ACM,ACM,setup,0,158,158,0.04647713428227995,0.04647713428227995,2,1,normal
134,134,0,IAM,IAM,setup,0,217,217,0.0,0.0,28,1,normal
134,134,1,ACM,ACM,setup,0,186,186,0.06679777354382527,0.06679777354382527,29,1,normal
135,135,0,IAM,IAM,setup,0,176,176,0.0,0.0,4,0,fast_release
136,136,0,IAM,IAM,setup,0,112,112,0.0,0.0,22,1,normal
136,136,1,ACM,ACM,setup,0,167,167,0.08011394259735596,0.08011394259735596,8,1,normal
137,137,0,IAM,IAM,setup,0,200,200,0.0,0.0,9,0,normal
137,137,1,ACM,ACM,setup,0,215,215,0.060387403151925534,0.060387403151925534,19,1,normal
138,138,0,IAM,IAM,setup,0,149,149,0.0,0.0,17,0,fast_release
139,139,0,IAM,IAM,setup,0,121,121,0.0,0.0,26,0,normal
139,139,1,ACM,ACM,setup,0,135,135,0.09483243667834987,0.09483243667834987,24,1,normal
140,140,0,IAM,IAM,setup,0,163,163,0.0,0.0,27,1,normal
140,140,1,ACM,ACM,setup,0,128,128,0.02037097539598585,0.02037097539598585,8,0,normal
141,141,0,IAM,IAM,setup,0,127,127,0.0,0.0,29,0,normal
141,141,1,ACM,ACM,setup,0,207,207,0.07947257649455029,0.07947257649455029,11,0,normal
142,142,0,IAM,IAM,setup,0,177,177,0.0,0.0,11,0,normal
142,142,1,ACM,ACM,setup,0,182,182,0.08495273242624027,0.08495273242624027,30,0,normal
143,143,0,IAM,IAM,setup,0,95,95,0.0,0.0,21,0,flood
143,143,1,IAM,IAM,setup,0,115,115,0.022523923635642065,0.022523923635642065,19,0,flood
143,143,2,IAM,IAM,setup,0,147,147,0.04526333912239261,0.04526333912239261,20,0,flood
143,143,3,IAM,IAM,setup,0,77,77,0.05706757474561425,0.05706757474561425,17,0,flood
143,143,4,IAM,IAM,setup,0,78,78,0.07059858055360801,0.07059858055360801,26,1,flood
143,143,5,IAM,IAM,setup,0,95,95,0.07304623171264209,0.07304623171264209,21,1,flood
143,143,6,IAM,IAM,setup,0,92,92,0.0797986016512084,0.0797986016512084,17,1,flood
143,143,7,IAM,IAM,setup,0,112,112,0.08243889188029808,0.08243889188029808,17,0,flood
144,144,0,IAM,IAM,setup,0,160,160,0.0,0.0,13,0,normal
144,144,1,ACM,ACM,setup,0,187,187,0.033482920255275085,0.033482920255275085,1,1,normal
145,145,0,IAM,IAM,setup,0,237,237,0.0,0.0,22,1,missing_anm
145,145,1,ACM,ACM,setup,0,164,164,0.014100766841392137,0.014100766841392137,10,1,missing_anm
146,146,0,IAM,IAM,setup,0,106,106,0.0,0.0,25,0,normal
146,146,1,ACM,ACM,setup,0,145,145,0.09604224952215822,0.09604224952215822,14,0,normal
147,147,0,IAM,IAM,setup,0,116,116,0.0,0.0,15,1,normal
147,147,1,ACM,ACM,setup,0,173,173,0.01685583681541538,0.01685583681541538,8,1,normal
148,148,0,IAM,IAM,setup,0,146,146,0.0,0.0,30,1,normal
148,148,1,ACM,ACM,setup,0,150,150,0.027282096302845775,0.027282096302845775,24,0,normal
149,149,0,IAM,IAM,setup,0,101,101,0.0,0.0,15,1,normal
149,149,1,ACM,ACM,setup,0,102,102,0.11090856384761613,0.11090856384761613,30,0,normal
150,150,0,IAM,IAM,setup,0,136,136,0.0,0.0,20,0,normal
150,150,1,ACM,ACM,setup,0,176,176,0.05248713165923633,0.05248713165923633,9,0,normal
151,151,0,IAM,IAM,setup,0,159,159,0.0,0.0,31,1,missing_anm
151,151,1,ACM,ACM,setup,0,165,165,0.058015279975598105,0.058015279975598105,22,1,missing_anm
152,152,0,IAM,IAM,setup,0,202,202,0.0,0.0,10,0,normal
152,152,1,ACM,ACM,setup,0,119,119,0.25530180117924944,0.25530180117924944,14,0,normal
153,153,0,IAM,IAM,setup,0,173,173,0.0,0.0,10,0,missing_anm
153,153,1,ACM,ACM,setup,0,157,157,0.1757351249601573,0.1757351249601573,8,1,missing_anm
154,154,0,IAM,IAM,setup,0,111,111,0.0,0.0,7,0,normal
154,154,1,ACM,ACM,setup,0,159,159,0.03429645547487428,0.03429645547487428,8,0,normal
155,155,0,IAM,IAM,setup,0,177,177,0.0,0.0,16,0,fast_release
156,156,0,IAM,IAM,setup,0,165,165,0.0,0.0,25,0,normal
156,156,1,ACM,ACM,setup,0,113,113,0.03028693507030208,0.03028693507030208,24,0,normal
157,157,0,IAM,IAM,setup,0,111,111,0.0,0.0,27,0,normal
157,157,1,ACM,ACM,setup,0,174,174,0.051479686930245724,0.051479686930245724,29,0,normal
158,158,0,IAM,IAM,setup,0,100,100,0.0,0.0,27,1,normal
158,158,1,ACM,ACM,setup,0,147,147,0.09666170055134352,0.09666170055134352,30,1,normal
159,159,0,IAM,IAM,setup,0,138,138,0.0,0.0,0,1,normal
159,159,1,ACM,ACM,setup,0,127,127,0.1807422868823042,0.1807422868823042,22,0,normal
160,160,0,IAM,IAM,setup,0,130,130,0.0,0.0,2,0,normal
160,160,1,ACM,ACM,setup,0,146,146,0.015677173951561384,0.015677173951561384,26,0,normal
161,161,0,IAM,IAM,setup,0,154,154,0.0,0.0,1,1,normal
161,161,1,ACM,ACM,setup,0,112,112,0.1765755463698923,0.1765755463698923,7,0,normal
162,162,0,IAM,IAM,setup,0,130,130,0.0,0.0,7,0,flood
162,162,1,IAM,IAM,setup,0,125,125,0.003675344533105246,0.003675344533105246,0,1,flood
162,162,2,IAM,IAM,setup,0,99,99,0.004887428290858711,0.004887428290858711,13,0,flood
162,162,3,IAM,IAM,setup,0,87,87,0.0055291647857620895,0.0055291647857620895,21,0,flood
162,162,4,IAM,IAM,setup,0,93,93,0.022300741418732818,0.022300741418732818,6,0,flood
162,162,5,IAM,IAM,setup,0,105,105,0.030276206774290902,0.030276206774290902,24,0,flood
162,162,6,IAM,IAM,setup,0,78,78,0.03156921493200166,0.03156921493200166,29,0,flood
162,162,7,IAM,IAM,setup,0,128,128,0.0381658419435295,0.0381658419435295,2,0,flood
163,163,0,IAM,IAM,setup,0,219,219,0.0,0.0,17,0,normal
163,163,1,ACM,ACM,setup,0,158,158,0.08391364237357879,0.08391364237357879,28,1,normal
164,164,0,IAM,IAM,setup,0,115,115,0.0,0.0,31,1,normal
164,164,1,ACM,ACM,setup,0,193,193,0.03777905594963679,0.03777905594963679,1,0,normal
165,165,0,IAM,IAM,setup,0,182,182,0.0,0.0,25,1,normal
165,165,1,ACM,ACM,setup,0,173,173,0.10032604159516961,0.10032604159516961,19,0,normal
166,166,0,IAM,IAM,setup,0,147,147,0.0,0.0,16,1,normal
166,166,1,ACM,ACM,setup,0,172,172,0.03978469069185705,0.03978469069185705,6,0,normal
167,167,0,IAM,IAM,setup,0,125,125,0.0,0.0,4,1,normal
167,167,1,ACM,ACM,setup,0,126,126,0.05093769165873269,0.05093769165873269,19,1,normal
168,168,0,IAM,IAM,setup,0,193,193,0.0,0.0,8,1,normal
168,168,1,ACM,ACM,setup,0,134,134,0.11384798203044891,0.11384798203044891,3,1,normal
169,169,0,IAM,IAM,setup,0,120,120,0.0,0.0,3,1,normal
169,169,1,ACM,ACM,setup,0,169,169,0.07219416250857913,0.07219416250857913,25,1,normal
170,170,0,IAM,IAM,setup,0,107,107,0.0,0.0,10,1,normal
170,170,1,ACM,ACM,setup,0,111,111,0.033373079581197465,0.033373079581197465,31,0,normal
171,171,0,IAM,IAM,setup,0,189,189,0.0,0.0,25,0,normal
171,171,1,ACM,ACM,setup,0,152,152,0.08314759622327379,0.08314759622327379,26,0,normal
172,172,0,IAM,IAM,setup,0,98,98,0.0,0.0,31,1,flood
172,172,1,IAM,IAM,setup,0,128,128,0.0011499075754339491,0.0011499075754339491,28,0,flood
172,172,2,IAM,IAM,setup,0,111,111,0.0013614700618701317,0.0013614700618701317,20,1,flood
172,172,3,IAM,IAM,setup,0,136,136,0.03776131050192184,0.03776131050192184,18,1,flood
172,172,4,IAM,IAM,setup,0,141,141,0.04405053426864643,0.04405053426864643,8,1,flood
172,172,5,IAM,IAM,setup,0,87,87,0.0498733966491345,0.0498733966491345,2,1,flood
172,172,6,IAM,IAM,setup,0,79,79,0.06441132321350157,0.06441132321350157,1,0,flood
172,172,7,IAM,IAM,setup,0,122,122,0.08303121042181603,0.08303121042181603,5,0,flood
173,173,0,IAM,IAM,setup,0,149,149,0.0,0.0,5,0,normal
173,173,1,ACM,ACM,setup,0,115,115,0.08952239449717145,0.08952239449717145,9,1,normal
174,174,0,IAM,IAM,setup,0,86,86,0.0,0.0,3,0,flood
174,174,1,IAM,IAM,setup,0,135,135,0.04612761191670091,0.04612761191670091,28,0,flood
174,174,2,IAM,IAM,setup,0,103,103,0.06286393739648262,0.06286393739648262,20,1,flood
174,174,3,IAM,IAM,setup,0,112,112,0.06556844901089032,0.06556844901089032,25,1,flood
174,174,4,IAM,IAM,setup,0,73,73,0.06651206121849249,0.06651206121849249,28,0,flood
174,174,5,IAM,IAM,setup,0,95,95,0.07701915724392389,0.07701915724392389,31,1,flood
174,174,6,IAM,IAM,setup,0,143,143,0.09716229528274281,0.09716229528274281,31,1,flood
174,174,7,IAM,IAM,setup,0,134,134,0.10142400735791982,0.10142400735791982,26,0,flood
175,175,0,IAM,IAM,setup,0,146,146,0.0,0.0,27,0,normal
175,175,1,ACM,ACM,setup,0,118,118,0.18466430620542976,0.18466430620542976,27,1,normal
176,176,0,IAM,IAM,setup,0,74,74,0.0,0.0,23,1,flood
176,176,1,IAM,IAM,setup,0,116,116,0.007899824301446673,0.007899824301446673,23,0,flood
176,176,2,IAM,IAM,setup,0,132,132,0.013717019875685575,0.013717019875685575,31,1,flood
176,176,3,IAM,IAM,setup,0,98,98,0.027983714900074425,0.027983714900074425,0,0,flood
176,176,4,IAM,IAM,setup,0,137,137,0.02820451909423744,0.02820451909423744,30,0,flood
176,176,5,IAM,IAM,setup,0,129,129,0.02958073297163439,0.02958073297163439,22,1,flood
176,176,6,IAM,IAM,setup,0,71,71,0.05110699709385548,0.05110699709385548,20,1,flood
176,176,7,IAM,IAM,setup,0,64,64,0.05480178450313585,0.05480178450313585,31,1,flood
177,177,0,IAM,IAM,setup,0,144,144,0.0,0.0,13,1,normal
177,177,1,ACM,ACM,setup,0,184,184,0.016097940874233888,0.016097940874233888,17,0,normal
178,178,0,IAM,IAM,setup,0,193,193,0.0,0.0,25,0,normal
178,178,1,ACM,ACM,setup,0,146,146,0.1336413797283432,0.1336413797283432,25,0,normal
179,179,0,IAM,IAM,setup,0,137,137,0.0,0.0,21,1,normal
179,179,1,ACM,ACM,setup,0,107,107,0.20609747869331854,0.20609747869331854,10,0,normal
180,180,0,IAM,IAM,setup,0,122,122,0.0,0.0,14,1,normal
180,180,1,ACM,ACM,setup,0,168,168,0.07424289622073026,0.07424289622073026,15,1,normal
181,181,0,IAM,IAM,setup,0,204,204,0.0,0.0,10,0,fast_release
182,182,0,IAM,IAM,setup,0,100,100,0.0,0.0,22,1,flood
182,182,1,IAM,IAM,setup,0,72,72,0.011042995934586013,0.011042995934586013,1,0,flood
182,182,2,IAM,IAM,setup,0,92,92,0.013152214922431914,0.013152214922431914,16,1,flood
182,182,3,IAM,IAM,setup,0,113,113,0.013513625085849487,0.013513625085849487,15,1,flood
182,182,4,IAM,IAM,setup,0,95,95,0.017473413094998808,0.017473413094998808,19,0,flood
182,182,5,IAM,IAM,setup,0,135,135,0.02299038268373501,0.02299038268373501,5,1,flood
182,182,6,IAM,IAM,setup,0,119,119,0.023327157900422484,0.023327157900422484,22,1,flood
182,182,7,IAM,IAM,setup,0,88,88,0.032250184431058815,0.032250184431058815,25,1,flood
183,183,0,IAM,IAM,setup,0,196,196,0.0,0.0,8,1,normal
183,183,1,ACM,ACM,setup,0,161,161,0.10604029017294189,0.10604029017294189,19,1,normal
184,184,0,IAM,IAM,setup,0,148,148,0.0,0.0,5,1,normal
184,184,1,ACM,ACM,setup,0,106,106,0.03281664637678391,0.03281664637678391,16,1,normal
185,185,0,IAM,IAM,setup,0,194,194,0.0,0.0,15,1,missing_anm
185,185,1,ACM,ACM,setup,0,97,97,0.20989479293466523,0.20989479293466523,10,1,missing_anm
186,186,0,IAM,IAM,setup,0,100,100,0.0,0.0,5,0,normal
186,186,1,ACM,ACM,setup,0,217,217,0.07502660478921264,0.07502660478921264,17,1,normal
187,187,0,IAM,IAM,setup,0,189,189,0.0,0.0,26,1,normal
187,187,1,ACM,ACM,setup,0,184,184,0.019233231897827763,0.019233231897827763,17,1,normal
188,188,0,IAM,IAM,setup,0,222,222,0.0,0.0,5,0,fast_release
189,189,0,IAM,IAM,setup,0,142,142,0.0,0.0,0,1,normal
189,189,1,ACM,ACM,setup,0,193,193,0.06498884266997623,0.06498884266997623,7,0,normal
190,190,0,IAM,IAM,setup,0,188,188,0.0,0.0,8,1,normal
190,190,1,ACM,ACM,setup,0,211,211,0.013725584064458833,0.013725584064458833,18,0,normal
191,191,0,IAM,IAM,setup,0,151,151,0.0,0.0,1,1,normal
191,191,1,ACM,ACM,setup,0,200,200,0.04635759884922299,0.04635759884922299,27,0,normal
192,192,0,IAM,IAM,setup,0,198,198,0.0,0.0,27,0,normal
192,192,1,ACM,ACM,setup,0,131,131,0.06739577894126242,0.06739577894126242,14,1,normal
193,193,0,IAM,IAM,setup,0,147,147,0.0,0.0,7,0,fast_release
194,194,0,IAM,IAM,setup,0,180,180,0.0,0.0,25,0,normal
194,194,1,ACM,ACM,setup,0,203,203,0.03533096071841805,0.03533096071841805,8,1,normal
195,195,0,IAM,IAM,setup,0,111,111,0.0,0.0,15,0,normal
195,195,1,ACM,ACM,setup,0,136,136,0.143608754613242,0.143608754613242,31,0,normal
196,196,0,IAM,IAM,setup,0,180,180,0.0,0.0,1,1,normal
196,196,1,ACM,ACM,setup,0,108,108,0.027580927527416914,0.027580927527416914,9,1,normal
197,197,0,IAM,IAM,setup,0,212,212,0.0,0.0,3,1,normal
197,197,1,ACM,ACM,setup,0,103,103,0.03332822567155003,0.03332822567155003,26,1,normal
198,198,0,IAM,IAM,setup,0,212,212,0.0,0.0,16,1,normal
198,198,1,ACM,ACM,setup,0,152,152,0.06348970663248076,0.06348970663248076,11,1,normal
199,199,0,IAM,IAM,setup,0,126,126,0.0,0.0,27,1,normal
199,199,1,ACM,ACM,setup,0,154,154,0.03985228484779328,0.03985228484779328,20,0,normal
200,200,0,IAM,IAM,setup,0,138,138,0.0,0.0,27,0,normal
200,200,1,ACM,ACM,setup,0,198,198,0.04812474005697314,0.04812474005697314,20,0,normal
201,201,0,IAM,IAM,setup,0,121,121,0.0,0.0,24,0,normal
201,201,1,ACM,ACM,setup,0,153,153,0.12218100404277533,0.12218100404277533,16,0,normal
202,202,0,IAM,IAM,setup,0,168,168,0.0,0.0,19,1,normal
202,202,1,ACM,ACM,setup,0,177,177,0.07530969103535397,0.07530969103535397,8,0,normal
203,203,0,IAM,IAM,setup,0,220,220,0.0,0.0,16,0,normal
203,203,1,ACM,ACM,setup,0,147,147,0.05613985102192326,0.05613985102192326,28,0,normal
204,204,0,IAM,IAM,setup,0,152,152,0.0,0.0,27,0,normal
204,204,1,ACM,ACM,setup,0,193,193,0.02382765024614625,0.02382765024614625,8,0,normal
205,205,0,IAM,IAM,setup,0,164,164,0.0,0.0,18,1,fast_release
206,206,0,IAM,IAM,setup,0,204,204,0.0,0.0,20,0,normal
206,206,1,ACM,ACM,setup,0,170,170,0.03101891801880307,0.03101891801880307,10,0,normal
207,207,0,IAM,IAM,setup,0,231,231,0.0,0.0,29,0,missing_anm
207,207,1,ACM,ACM,setup,0,154,154,0.11207614191203907,0.11207614191203907,5,1,missing_anm
208,208,0,IAM,IAM,setup,0,139,139,0.0,0.0,30,0,normal
208,208,1,ACM,ACM,setup,0,152,152,0.10329297920306087,0.10329297920306087,16,1,normal
209,209,0,IAM,IAM,setup,0,211,211,0.0,0.0,15,1,normal
209,209,1,ACM,ACM,setup,0,200,200,0.06255998088312892,0.06255998088312892,13,1,normal
210,210,0,IAM,IAM,setup,0,72,72,0.0,0.0,23,0,flood
210,210,1,IAM,IAM,setup,0,64,64,0.025792637872572525,0.025792637872572525,17,0,flood
210,210,2,IAM,IAM,setup,0,89,89,0.03175047137116485,0.03175047137116485,27,1,flood
210,210,3,IAM,IAM,setup,0,123,123,0.042690070624323576,0.042690070624323576,5,0,flood
210,210,4,IAM,IAM,setup,0,125,125,0.052279160877778195,0.052279160877778195,11,1,flood
210,210,5,IAM,IAM,setup,0,64,64,0.06376206581231744,0.06376206581231744,5,0,flood
210,210,6,IAM,IAM,setup,0,110,110,0.06514653217357469,0.06514653217357469,10,1,flood
210,210,7,IAM,IAM,setup,0,90,90,0.07422050602866247,0.07422050602866247,27,1,flood
211,211,0,IAM,IAM,setup,0,100,100,0.0,0.0,29,1,normal
211,211,1,ACM,ACM,setup,0,172,172,0.03235590296604509,0.03235590296604509,0,0,normal
212,212,0,IAM,IAM,setup,0,202,202,0.0,0.0,12,0,normal
212,212,1,ACM,ACM,setup,0,129,129,0.028608680111918153,0.028608680111918153,21,0,normal
213,213,0,IAM,IAM,setup,0,120,120,0.0,0.0,11,1,normal
213,213,1,ACM,ACM,setup,0,111,111,0.02059705438572596,0.02059705438572596,17,1,normal
214,214,0,IAM,IAM,setup,0,151,151,0.0,0.0,2,1,normal
214,214,1,ACM,ACM,setup,0,174,174,0.1166917002055481,0.1166917002055481,22,0,normal
215,215,0,IAM,IAM,setup,0,214,214,0.0,0.0,14,1,normal
215,215,1,ACM,ACM,setup,0,115,115,0.07174201702999151,0.07174201702999151,21,1,normal
216,216,0,IAM,IAM,setup,0,142,142,0.0,0.0,12,0,normal
216,216,1,ACM,ACM,setup,0,121,121,0.16636955306231685,0.16636955306231685,29,1,normal
217,217,0,IAM,IAM,setup,0,138,138,0.0,0.0,26,0,normal
217,217,1,ACM,ACM,setup,0,156,156,0.11849563789464393,0.11849563789464393,7,0,normal
218,218,0,IAM,IAM,setup,0,160,160,0.0,0.0,16,0,normal
218,218,1,ACM,ACM,setup,0,132,132,0.052154479249722586,0.052154479249722586,4,1,normal
219,219,0,IAM,IAM,setup,0,187,187,0.0,0.0,20,0,normal
219,219,1,ACM,ACM,setup,0,203,203,0.0468810622010987,0.0468810622010987,22,0,normal
220,220,0,IAM,IAM,setup,0,189,189,0.0,0.0,22,1,normal
220,220,1,ACM,ACM,setup,0,123,123,0.05656207100133061,0.05656207100133061,22,0,normal
221,221,0,IAM,IAM,setup,0,113,113,0.0,0.0,27,0,normal
221,221,1,ACM,ACM,setup,0,161,161,0.046667208961300485,0.046667208961300485,8,1,normal
222,222,0,IAM,IAM,setup,0,196,196,0.0,0.0,13,1,normal
222,222,1,ACM,ACM,setup,0,144,144,0.04402471787908164,0.04402471787908164,20,0,normal
223,223,0,IAM,IAM,setup,0,213,213,0.0,0.0,24,0,fast_release
224,224,0,IAM,IAM,setup,0,154,154,0.0,0.0,4,1,missing_anm
224,224,1,ACM,ACM,setup,0,108,108,0.13733202438825742,0.13733202438825742,31,1,missing_anm
225,225,0,IAM,IAM,setup,0,164,164,0.0,0.0,19,0,normal
225,225,1,ACM,ACM,setup,0,176,176,0.092720286322923,0.092720286322923,30,1,normal
226,226,0,IAM,IAM,setup,0,179,179,0.0,0.0,19,1,normal
226,226,1,ACM,ACM,setup,0,180,180,0.07876580902511648,0.07876580902511648,20,0,normal
227,227,0,IAM,IAM,setup,0,215,215,0.0,0.0,16,1,normal
227,227,1,ACM,ACM,setup,0,138,138,0.06956022472613263,0.06956022472613263,0,0,normal
228,228,0,IAM,IAM,setup,0,216,216,0.0,0.0,17,0,fast_release
229,229,0,IAM,IAM,setup,0,193,193,0.0,0.0,21,0,normal
229,229,1,ACM,ACM,setup,0,140,140,0.12408005592433183,0.12408005592433183,3,1,normal
230,230,0,IAM,IAM,setup,0,161,161,0.0,0.0,26,1,normal
230,230,1,ACM,ACM,setup,0,158,158,0.07240885988676957,0.07240885988676957,3,0,normal
231,231,0,IAM,IAM,setup,0,142,142,0.0,0.0,20,0,normal
231,231,1,ACM,ACM,setup,0,145,145,0.1809475884843637,0.1809475884843637,26,0,normal
232,232,0,IAM,IAM,setup,0,141,141,0.0,0.0,7,1,fast_release
233,233,0,IAM,IAM,setup,0,180,180,0.0,0.0,6,0,normal
233,233,1,ACM,ACM,setup,0,197,197,0.054940978077349684,0.054940978077349684,6,0,normal
234,234,0,IAM,IAM,setup,0,173,173,0.0,0.0,26,0,normal
234,234,1,ACM,ACM,setup,0,193,193,0.12399186679774227,0.12399186679774227,7,1,normal
235,235,0,IAM,IAM,setup,0,88,88,0.0,0.0,19,0,flood
235,235,1,IAM,IAM,setup,0,122,122,0.015044533394680926,0.015044533394680926,14,1,flood
235,235,2,IAM,IAM,setup,0,84,84,0.0173702838900531,0.0173702838900531,12,1,flood
235,235,3,IAM,IAM,setup,0,119,119,0.031992945803443654,0.031992945803443654,25,0,flood
235,235,4,IAM,IAM,setup,0,67,67,0.034077541312021245,0.034077541312021245,9,0,flood
235,235,5,IAM,IAM,setup,0,124,124,0.04351570837183062,0.04351570837183062,15,0,flood
235,235,6,IAM,IAM,setup,0,130,130,0.06002471525573142,0.06002471525573142,7,1,flood
235,235,7,IAM,IAM,setup,0,95,95,0.0735425856880003,0.0735425856880003,1,1,flood
236,236,0,IAM,IAM,setup,0,160,160,0.0,0.0,14,1,normal
236,236,1,ACM,ACM,setup,0,110,110,0.04625009787615276,0.04625009787615276,28,0,normal
237,237,0,IAM,IAM,setup,0,110,110,0.0,0.0,4,1,normal
237,237,1,ACM,ACM,setup,0,116,116,0.10518866121483268,0.10518866121483268,15,1,normal
238,238,0,IAM,IAM,setup,0,177,177,0.0,0.0,14,0,normal
238,238,1,ACM,ACM,setup,0,136,136,0.06967132603458717,0.06967132603458717,24,1,normal
239,239,0,IAM,IAM,setup,0,156,156,0.0,0.0,23,1,normal
239,239,1,ACM,ACM,setup,0,181,181,0.10256653427603624,0.10256653427603624,18,0,normal
240,240,0,IAM,IAM,setup,0,200,200,0.0,0.0,13,1,normal
240,240,1,ACM,ACM,setup,0,195,195,0.13205112461388202,0.13205112461388202,7,0,normal
241,241,0,IAM,IAM,setup,0,122,122,0.0,0.0,5,0,flood
241,241,1,IAM,IAM,setup,0,119,119,0.02005519913857553,0.02005519913857553,23,0,flood
241,241,2,IAM,IAM,setup,0,77,77,0.020813196772172284,0.020813196772172284,31,1,flood
241,241,3,IAM,IAM,setup,0,131,131,0.0244163199040135,0.0244163199040135,3,0,flood
241,241,4,IAM,IAM,setup,0,147,147,0.027387569358983146,0.027387569358983146,30,1,flood
241,241,5,IAM,IAM,setup,0,95,95,0.04500025657282826,0.04500025657282826,22,0,flood
241,241,6,IAM,IAM,setup,0,74,74,0.06060246284135422,0.06060246284135422,30,0,flood
241,241,7,IAM,IAM,setup,0,100,100,0.06470434488722059,0.06470434488722059,15,1,flood
242,242,0,IAM,IAM,setup,0,208,208,0.0,0.0,11,1,normal
242,242,1,ACM,ACM,setup,0,101,101,0.08323257562756729,0.08323257562756729,4,0,normal
243,243,0,IAM,IAM,setup,0,134,134,0.0,0.0,6,1,normal
243,243,1,ACM,ACM,setup,0,215,215,0.08972109393972684,0.08972109393972684,15,0,normal
244,244,0,IAM,IAM,setup,0,195,195,0.0,0.0,14,0,normal
244,244,1,ACM,ACM,setup,0,175,175,0.0297334956767258,0.0297334956767258,1,0,normal
245,245,0,IAM,IAM,setup,0,154,154,0.0,0.0,8,0,normal
245,245,1,ACM,ACM,setup,0,129,129,0.029101100787295275,0.029101100787295275,6,0,normal
246,246,0,IAM,IAM,setup,0,133,133,0.0,0.0,9,1,normal
246,246,1,ACM,ACM,setup,0,173,173,0.04757065104752619,0.04757065104752619,24,1,normal
247,247,0,IAM,IAM,setup,0,145,145,0.0,0.0,8,0,normal
247,247,1,ACM,ACM,setup,0,177,177,0.016011846286470288,0.016011846286470288,19,0,normal
248,248,0,IAM,IAM,setup,0,163,163,0.0,0.0,27,1,normal
248,248,1,ACM,ACM,setup,0,105,105,0.03502115383225676,0.03502115383225676,4,1,normal
249,249,0,IAM,IAM,setup,0,168,168,0.0,0.0,3,0,normal
249,249,1,ACM,ACM,setup,0,152,152,0.12207364113466793,0.12207364113466793,19,0,normal
250,250,0,IAM,IAM,setup,0,153,153,0.0,0.0,11,1,normal
250,250,1,ACM,ACM,setup,0,115,115,0.03487144555818746,0.03487144555818746,18,1,normal
251,251,0,IAM,IAM,setup,0,210,210,0.0,0.0,11,1,normal
251,251,1,ACM,ACM,setup,0,104,104,0.15623070852591558,0.15623070852591558,23,0,normal
252,252,0,IAM,IAM,setup,0,170,170,0.0,0.0,16,1,normal
252,252,1,ACM,ACM,setup,0,146,146,0.04346182090470556,0.04346182090470556,13,1,normal
253,253,0,IAM,IAM,setup,0,186,186,0.0,0.0,12,1,normal
253,253,1,ACM,ACM,setup,0,148,148,0.11747980163590731,0.11747980163590731,11,1,normal
254,254,0,IAM,IAM,setup,0,116,116,0.0,0.0,4,0,normal
254,254,1,ACM,ACM,setup,0,108,108,0.0854859918720807,0.0854859918720807,18,0,normal
255,255,0,IAM,IAM,setup,0,124,124,0.0,0.0,14,0,normal
255,255,1,ACM,ACM,setup,0,123,123,0.08974932130006699,0.08974932130006699,24,0,normal
256,256,0,IAM,IAM,setup,0,189,189,0.0,0.0,17,0,normal
256,256,1,ACM,ACM,setup,0,153,153,0.13848323719714623,0.13848323719714623,20,0,normal
257,257,0,IAM,IAM,setup,0,209,209,0.0,0.0,0,1,fast_release
258,258,0,IAM,IAM,setup,0,133,133,0.0,0.0,5,1,normal
258,258,1,ACM,ACM,setup,0,206,206,0.12079788419153255,0.12079788419153255,10,0,normal
259,259,0,IAM,IAM,setup,0,210,210,0.0,0.0,18,0,normal
259,259,1,ACM,ACM,setup,0,141,141,0.021140763433427558,0.021140763433427558,12,1,normal
260,260,0,IAM,IAM,setup,0,180,180,0.0,0.0,7,0,normal
260,260,1,ACM,ACM,setup,0,116,116,0.12894670083822524,0.12894670083822524,15,1,normal
261,261,0,IAM,IAM,setup,0,182,182,0.0,0.0,31,1,fast_release
262,262,0,IAM,IAM,setup,0,200,200,0.0,0.0,18,0,normal
262,262,1,ACM,ACM,setup,0,116,116,0.059075602362053184,0.059075602362053184,3,1,normal
263,263,0,IAM,IAM,setup,0,206,206,0.0,0.0,3,1,missing_anm
263,263,1,ACM,ACM,setup,0,115,115,0.1026976556116824,0.1026976556116824,30,1,missing_anm
264,264,0,IAM,IAM,setup,0,144,144,0.0,0.0,3,0,normal
264,264,1,ACM,ACM,setup,0,116,116,0.009683273781294523,0.009683273781294523,22,0,normal
265,265,0,IAM,IAM,setup,0,193,193,0.0,0.0,13,1,missing_anm
